prompt,classes,answer_index
"Translate the following sentence from Korean into English.
몇몇은 현명하고 몇몇은 멍청합니다.
to:
Some are wise and some are","[' stupid.', ' otherwise.']",0
"Translate the following sentence from Russian into English.
Будьте осторожны с тем, что вы хотите, вы просто можете получить что-то.
to:
Be careful what you wish for, you just might get","[' something.', ' it.']",0
"Translate the following sentence from Italian into English.
Il desiderio è il padre per il bambino.
to:
The wish is father to the","[' child.', ' thought.']",0
"Translate the following sentence from Chinese into English.
有意思的废物变为有意思的废物,变为有意思的废物.
to:
Willful waste makes woeful","[' want.', ' waste.']",1
"Translate the following sentence from Russian into English.
Волк находит причину для того, чтобы взять девочку.
to:
The wolf finds a reason for taking the","[' lamb.', ' girl.']",1
"Translate the following sentence from Chinese into English.
地狱没有像女人一样的怒气。
to:
Hell hath no fury like a woman","[' does.', ' scorned.']",0
"Translate the following sentence from Korean into English.
감옥 밖에 다른 사냥장치가 없어요.
to:
There is no other purgatory but a","[' prison.', ' woman.']",0
"Translate the following sentence from French into English.
Les femmes bien conduites font rarement des erreurs.
to:
Well behaved women seldom make","[' mistakes.', ' history.']",0
"Translate the following sentence from Chinese into English.
触摸我。
to:
Touch","[' wood.', ' me.']",1
"Translate the following sentence from Russian into English.
Вы не можете видеть дерево на милях.
to:
You cannot see the wood for","[' miles.', ' trees.']",0
"Translate the following sentence from Korean into English.
단어의 흐릿함과 피의 한방울.
to:
A deluge of words and a drop of","[' blood.', ' sense.']",0
"Translate the following sentence from Korean into English.
spoken word is past tense. spoken word is past tense.
to:
A word spoken is past","[' tense.', ' recalling.']",0
"Translate the following sentence from Korean into English.
업적은 과일이고, 단어는 단지 단어 뿐이고, 단어는 단지 단어입니다.
to:
Deeds are fruits, words are but","[' words.', ' leaves.']",0
"Translate the following sentence from Japanese into English.
ふわふわの言葉 バターのバターはもうない。
to:
Fine words butter no","[' parsnips.', ' more.']",1
"Translate the following sentence from Japanese into English.
多くの「真の言葉」がその中に語られる。
to:
Many a true word is spoken in","[' jest.', ' it.']",1
"Translate the following sentence from Russian into English.
Многие слова не заполняют строку.
to:
Many words will not fill a","[' bushel.', ' sentence.']",1
"Translate the following sentence from Chinese into English.
没有必要说话,相信我。
to:
No need of words, trust","[' deeds.', ' me.']",1
"Translate the following sentence from Korean into English.
여성의 일은 절대 끝나지 않습니다.
to:
A woman's work is never","[' finished.', ' done.']",0
"Translate the following sentence from Italian into English.
Tutto il lavoro e nessun gioco rende Jack un uomo stupido.
to:
All work and no play makes Jack a dull","[' boy.', ' man.']",1
"Translate the following sentence from Chinese into English.
许多手做轻音乐.
to:
Many hands make light","[' music.', ' work.']",0
"Translate the following sentence from Japanese into English.
この世に生まれる人は誰もいないが、その世で生まれる仕事は、その世で生まれない。
to:
No man is born into this world, whose work is not born with","[' him.', ' it.']",1
"Translate the following sentence from German into English.
Schnell auf Fleisch, schnell auf Knochen.
to:
Quick at meat, quick at","[' work.', ' bone.']",1
"Translate the following sentence from Italian into English.
Prendete un verme e morirà.
to:
Tread on a worm and it will","[' die.', ' turn.']",0
"Translate the following sentence from Japanese into English.
意思決定を行うには、あらゆる種類の人々が必要だ。
to:
It takes all sorts of people to make a","[' world.', ' decision.']",1
"Translate the following sentence from Chinese into English.
微笑,世界和你一起微笑,哭泣,你又哭了。
to:
Smile, and the world smiles with you; cry, and you cry","[' alone.', ' again.']",1
"Translate the following sentence from Italian into English.
Prendete tutte le cose come vengono e state pazienti.
to:
Take all things as they come and be","[' content.', ' patient.']",1
"Translate the following sentence from Japanese into English.
彼はダイヤモンドの重さの価値がある。
to:
He is worth his weight in","[' gold.', ' diamonds.']",1
"Translate the following sentence from Japanese into English.
二つの誤りは誤りを成し遂げない。
to:
Two wrongs don't make a","[' wrong.', ' right.']",0
"Translate the following sentence from Italian into English.
Non è saggio aprire vecchi libri.
to:
It is not wise to open old","[' wounds.', ' books.']",1
"Translate the following sentence from French into English.
Les jeunes intelligents prennent des décisions faciles.
to:
Diligent youth makes easy","[' decisions.', ' age.']",0
"Translate the following sentence from Spanish into English.
Los jóvenes inútiles hacen decisiones tristes.
to:
Reckless youth makes rueful","[' decisions.', ' age.']",0
"Translate the following sentence from Japanese into English.
若くは若くは年老くは年老くは年老くは年老くなければならない。
to:
They who would be young when they are old must be old when they are","[' old.', ' young.']",0
"Translate the following sentence from Italian into English.
I giovani possono morire, i vecchi non.
to:
Young men may die, old men","[' must.', ' not.']",1
"Translate the following sentence from Korean into English.
젊은이들은 노인들이 멍청하다고 생각하고, 노인들은 젊은이들이 남자가 될 수 있다는 것을 알고 있습니다.
to:
Young men think old men fools, and old men know young men to be","[' men.', ' so.']",0
"Translate the following sentence from Chinese into English.
年轻的圣人, 老人.
to:
Young saint, old","[' man.', ' devil.']",0
"Translate the following sentence from French into English.
La jeunesse et l'âge ne changeront jamais.
to:
Youth and age will never","[' agree.', ' change.']",1
